folder,min,q1,mean,q3,max,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21,frame22,frame23,frame24,frame25,frame26,frame27,frame28,frame29,frame30,frame31,frame32,frame33,frame34,frame35,frame36,frame37,frame38,frame39,frame40,frame41,frame42,frame43,frame44,frame45,frame46,frame47,frame48,frame49,frame50,frame51,frame52,frame53,frame54,frame55,frame56,frame57,frame58,frame59,frame60,frame61,frame62,frame63,frame64,frame65,frame66,frame67,frame68,frame69,frame70,frame71,frame72,frame73,frame74,frame75,frame76,frame77,frame78,frame79,frame80,frame81,frame82,frame83,frame84,frame85,frame86,frame87,frame88,frame89,frame90,frame91,frame92,frame93,frame94,frame95,frame96,frame97,frame98,frame99,frame100,frame101,frame102,frame103,frame104,frame105,frame106,frame107,frame108,frame109,frame110,frame111,frame112,frame113,frame114,frame115,frame116,frame117,frame118,frame119,frame120,frame121,frame122,frame123,frame124
plasticine_n_grid40,37.44227021622139,37.60132749886145,37.82005859143337,38.02641616870634,38.988462649416604,38.988462649416604,38.36171082600438,38.13306071685334,37.99960747715315,37.89532661638233,37.84668681238386,37.79402629115067,37.745756089045024,37.69242944331259,37.65657284948128,37.60446127318883,37.60964231612653,37.56901030640874,37.545417280250284,37.543527554855025,37.514001952688965,37.50279678586142,37.47421183680833,37.49226205500857,37.46954251491051,37.463596764854856,37.46675128863362,37.45876056684331,37.45044490399828,37.44227021622139,37.46026484319613,37.468857649807525,37.47822397920969,37.49323693744711,37.495670215873126,37.493292992028664,37.49585176515473,37.498982876447556,37.50783103612014,37.529407153956114,37.53700896040421,37.538654467897736,37.54509805222242,37.56967556842453,37.563408816524344,37.56572901688631,37.57864438427936,37.58568168298892,37.60132749886145,37.60535585026093,37.622002626771746,37.64439640262565,37.65003657625236,37.64038058623957,37.663539619862235,37.67399183909341,37.680960934657975,37.68273168406842,37.692835145751815,37.6995388097565,37.71581644305692,37.73352450070513,37.71930409685357,37.75190990894005,37.745564200756064,37.74063638473859,37.76895912467578,37.77104116713746,37.785128119985735,37.80048162096009,37.79055112905825,37.800399237635304,37.819094769039374,37.82905262522182,37.832047923908206,37.82033475209518,37.834000307128335,37.85426696249924,37.86592167460354,37.86322853029651,37.87085808571928,37.89746585833329,37.90350479497581,37.89990449035711,37.91213156824511,37.9293477248699,37.93372383788189,37.93102591985924,37.94992927951043,37.949118979694575,37.948387344853735,37.95906129263826,37.976576858745624,37.98242827252312,37.973692283193536,37.99284206279821,37.98757032829017,37.98397621993268,38.005977922518156,38.00641817668571,38.02641616870634,38.023417764969366,38.02931963677612,38.03902711403793,38.05019178093978,38.05348203493371,38.05189134910934,38.055791787965404,38.06136607924017,38.07825849551546,38.06667984758241,38.09422872802726,38.09329081465789,38.09048434008793,38.09302396575471,38.0864415789312,38.093454295740685,38.10596796846394,38.10401757868097,38.11943816829263,38.11667585080372,38.10842462806539,38.118334203294225,38.1186957694257,38.1175094579654,38.134221629485346,38.13398303875534,38.149114871723,38.142418181175984,38.133596658230964
plasticine_grid_v_damping_scale0p7,35.66924195311237,35.719957764036806,35.93832798691564,35.97176566397951,37.87484017494829,37.87484017494829,37.561755095314375,37.30737548782628,37.11105022351053,36.94909826888421,36.84554448125252,36.72319583232849,36.59412143287107,36.4752080576331,36.378781736040196,36.264187966690244,36.18796640163979,36.10952217862863,36.04531505103546,35.978092695812826,35.92287510104538,35.86750053736513,35.83556977288371,35.802019010600795,35.78019587213667,35.74907136426845,35.73406862788792,35.71111202459485,35.692084148019546,35.68614746442532,35.679243665604936,35.669971439949904,35.67856226114532,35.66924195311237,35.6734985503921,35.67165239556944,35.67920996585373,35.68144024422878,35.683857468445204,35.68128607565464,35.67816424590646,35.68119921346779,35.67262462736087,35.67646354362358,35.67348172275912,35.676946892917215,35.67749458239118,35.679457446453576,35.67986728681862,35.68255935296679,35.6826301516021,35.70210595116472,35.70233120527797,35.702262412311896,35.71096457322429,35.7166023844001,35.716525321463926,35.71149130081161,35.719957764036806,35.735275520070154,35.74588960321828,35.74549882195542,35.747074831082394,35.755054696640784,35.75388521643315,35.75094576247451,35.76333329217546,35.76003295923758,35.767025410429376,35.78232162532453,35.77606046333613,35.78295759139127,35.79785735952356,35.80641682803193,35.80522443269294,35.81036437083935,35.80189212367205,35.8189322111255,35.82894504147533,35.83536950116815,35.83961745382007,35.85836632981454,35.86395999825035,35.859752942625015,35.867860539908904,35.88034999678466,35.883714493504975,35.8934358153981,35.89441087551058,35.90096601321909,35.910775861719785,35.911708142797764,35.917709189934406,35.916278957080344,35.91955246242287,35.92361907192319,35.93263030766431,35.93101141362665,35.93376232418747,35.94969459203739,35.94723249948725,35.95416087541459,35.95091842545701,35.95134511632444,35.949693770696605,35.95380173202854,35.96111514500387,35.9603075003539,35.96483664191518,35.97470374003447,35.97114917771142,35.97176566397951,35.96584243137769,35.96224815919699,35.96863282390662,35.97562891526023,35.985572074992895,35.987445349539215,35.990112456222995,35.99577586957656,36.01160248546553,36.0143614476868,36.0239679334134,36.03117641171817,36.04139073703997,36.04895789306724,36.05836407946143,36.076785864949834,36.089938987834614,36.094836704251115
plasticine_n_grid48,45.48059624390983,50.45606777995803,57.94667113281945,63.72294228293054,80.7066620567012,80.7066620567012,78.6085314266391,77.63337559747973,74.73028908033469,74.78333492859366,73.20261790518472,72.18837481855516,72.99183319732501,71.40357307290783,71.43637565556561,71.0228449998325,70.85488276467079,70.18287439165049,69.71942579014934,68.78581909624343,69.12770140353028,68.25446676696602,68.01805150369839,66.66887702842718,66.53087302737457,66.04222087514745,65.68223639710584,65.8400408225853,65.10695311118963,65.26095566489705,65.02000090086807,64.77674702360434,63.95107262669328,63.9656120115534,63.72294228293054,63.94813604515533,63.920937681203675,63.64108483862868,63.172831631936035,62.9989745467691,62.547718774030244,62.140221490482915,62.14859988985825,62.185957306698334,62.130268234774746,62.20244609203033,61.962822218008895,61.93628311294478,61.608390576453125,61.23059732839023,61.08800225897699,60.95717626816232,60.83379954390635,60.72433992080284,60.557080594757664,60.42431588931038,60.32733040471959,60.025048341814156,59.62989599770986,59.26207915765189,58.86928238499387,58.45634769473075,58.12036595048567,57.961753627183825,57.82149799229109,57.7384392893738,57.65262153943218,57.47084631017758,57.333208176977315,57.19095377721036,56.996784741029785,56.66404955138962,56.460554855100476,56.29536203292386,56.07364398117362,55.91840049532463,55.746526396013884,55.56618192784164,55.28301954626221,55.064230568315374,54.81573982371985,54.63752233429969,54.47786440077035,54.14204010045239,53.87171857201841,53.64816997292057,53.32113525050927,53.06896771190405,52.832117408679544,52.559354727517615,52.31035946645395,52.072160807522465,51.882945882145734,51.69706859863388,51.445910669030056,51.239662859361125,50.94670803271522,50.69231028067284,50.45606777995803,50.19292885447835,49.99073597788002,49.725446430271646,49.496360540904405,49.30021643490491,49.181602814034235,48.99145704032895,48.83918575276445,48.65800100877515,48.50820806568204,48.35534414545516,48.20549394093462,48.08296765063018,47.93388898717592,47.772707395096496,47.60989891238978,47.481061349031755,47.313923936762436,47.14078475410965,47.004798972205535,46.80327026095966,46.62966214170952,46.48013099762533,46.31343335765826,46.18228664151688,46.05782541643519,45.9309683422461,45.79998278413975,45.68174602380283,45.56317653751449,45.48059624390983
plasticine_softening0p02,47.48437944848526,51.599442574729004,58.31318747051669,64.9691336859672,81.06042734783858,81.06042734783858,78.6567727595889,76.77748902217394,74.71790130444612,74.89570442652496,73.47805972640468,72.1918307429967,72.80604669273097,71.95905218182203,71.10955115488458,70.35079933365415,69.48087492136715,69.86600621557885,69.80504925303015,68.6944674955886,68.82120722793918,68.19804907872906,68.1774229168072,67.45397445885432,67.02964340288666,66.69886594222427,66.41628169605798,66.53886142288857,66.0150377393392,66.08649471342378,65.85568579058963,65.35506957281787,65.25243653731376,65.12831440058386,65.21598196395684,65.37037638539309,64.9691336859672,64.84753858103173,64.64613235728604,64.2905941169694,63.835047002650796,63.93864892133309,63.73353033224121,63.482478527687064,63.18367887553393,62.751957069626144,62.66325691292377,62.31206522062156,61.932047523678676,61.90138158000944,61.54433101019751,61.47470058306606,61.2212327079984,60.675420355420954,60.23576767496532,59.74861138960285,59.63529792948296,59.31496602990583,58.88871093201323,58.56566769846942,58.192217988534416,57.89988733173934,57.626280993364816,57.485892236325604,57.39373463586357,57.243925222483874,56.93740258196911,56.560125641954116,56.09111672496744,55.74788519945812,55.36757407592158,55.041615159603964,54.65012915348588,54.42815028871506,54.15830342510729,53.930893514645774,53.637803830487925,53.48605562160042,53.23379629935949,53.06393564881677,52.885665927047974,52.732890029217295,52.60105590787597,52.50581800599246,52.39526476160691,52.25825532288808,52.11175906480221,51.96335247107713,51.746197042281935,51.625087708024026,51.542226764427575,51.612014273165705,51.599442574729004,51.603929368972175,51.70580804993701,51.78529098168482,51.85701167508104,51.81092057000541,51.729904125431545,51.65913960267714,51.56799942802615,51.4210916309829,51.269484362551665,51.06787624300755,50.9365929581918,50.71922604299998,50.5864123804522,50.49712820187429,50.33490632969673,50.21091266193992,50.08516443315766,49.99186078373624,49.86141138569073,49.79224021024355,49.70064745353093,49.58711052334705,49.48926332656222,49.39683761745524,49.30052141875248,49.172815616820984,49.02149561465481,48.87896160929196,48.707518753968635,48.58688085870922,48.433522077596365,48.23549435749831,48.07298568097745,47.89890725823072,47.67509249770456,47.48437944848526
plasticine_n_grid28,36.70870192956512,36.80406394932337,36.94342056201857,37.00915301063447,38.24284474747429,38.24284474747429,37.93528500899481,37.810214472242116,37.65471664617526,37.53279039910841,37.45332087916307,37.35549304018739,37.28874549177381,37.21120785341959,37.15443639614362,37.116377368921455,37.07619374088648,37.03310688699621,37.002422978688536,36.97772882919201,36.936248092713996,36.919900353424296,36.91272696098687,36.90053209139671,36.896409305844266,36.87348777032541,36.855635934563175,36.85390078413009,36.82030413008202,36.80864544715287,36.80406394932337,36.804653602208084,36.79550367334989,36.7842360943159,36.774912343361514,36.76653781643593,36.75679924849113,36.758281151580334,36.75441735932339,36.750357333160544,36.737438092753095,36.734325631062966,36.73293417743418,36.74403261591726,36.72021664458292,36.725527921698344,36.709227739665025,36.72430715323476,36.71406165256065,36.721307255539074,36.70870192956512,36.720199807735774,36.72832929487751,36.73223451981666,36.748962215358524,36.753156820022674,36.75424453243755,36.76039259915409,36.76046007815807,36.78058086811859,36.78193445044431,36.78850876187968,36.809927704657646,36.801666330147576,36.81274582987905,36.806731191528506,36.81586121614401,36.821718342715016,36.83567332819619,36.84495160585959,36.83615899986667,36.85171036918621,36.855500516970345,36.86187883250359,36.863570205478425,36.86292891634459,36.87004228567202,36.86732557311777,36.87380901422691,36.88191944261928,36.8749744637062,36.87946659627029,36.8741463713038,36.8779871792288,36.88658232894547,36.87943319108098,36.8915615647098,36.900878347109256,36.89739574763822,36.89516371967673,36.90664265052574,36.9119692018992,36.91720855770543,36.92090378726136,36.9266906350057,36.92268270468793,36.94491674818534,36.94283205630435,36.95784339862476,36.9459712642842,36.96353621387989,36.96064619916876,36.965923196048614,36.9825966698795,36.98576233060976,36.98362442283932,36.99715583111725,36.993869041677954,37.00070299623748,37.00938433297293,37.006527038277866,37.012757202832226,37.01405394738697,37.00657121344034,37.00915301063447,37.023122561468604,37.030155297048125,37.03361110751851,37.042052048346534,37.047186255322686,37.05583077203371,37.07352161066757,37.0877020497861,37.07336965107981,37.08537949099854,37.0839132140495,37.094372324591106,37.10305227769834,37.10665523050219,37.11248955138687
plasticine_n_grid24,36.08647168635563,36.1773169147487,36.39539710507801,36.431948882265885,38.14204488313941,38.14204488313941,37.85953224570785,37.69390622686963,37.525123955554406,37.398891452384326,37.27574476775993,37.16174672730604,37.096730004536184,37.01035815341801,36.95030306092269,36.88613225453153,36.84127452466088,36.78896062274799,36.72183982693144,36.675076010847775,36.619590291113816,36.57261831192771,36.54573944611489,36.509578817187545,36.47789097555965,36.42929372890558,36.398443627553064,36.36787503269575,36.332504628001836,36.31428098684217,36.27636161136121,36.26061554177916,36.234894042301335,36.20089702230338,36.192465679349255,36.1773169147487,36.17177308342683,36.16070516900716,36.15501557502598,36.142814098034926,36.13603632705931,36.12844513925624,36.11650460842232,36.118281535852354,36.11066276325317,36.10937405244227,36.094473238714244,36.09999445494,36.08652805344431,36.09189560113258,36.08647168635563,36.10871911973657,36.097741558303454,36.094316991851265,36.111376526721884,36.10806527960121,36.11639080967548,36.11141900957607,36.11704149422835,36.12307100722859,36.12885853527178,36.13227305312925,36.15372640689044,36.15612840727741,36.15970940440427,36.16464563508043,36.17008459798647,36.18211203962039,36.18932436045018,36.19725467132695,36.20732450603523,36.21916959680146,36.22001767184938,36.22755083765652,36.23541184769848,36.23921351120729,36.245263950008585,36.25302764321353,36.24838354005335,36.24963980707038,36.253669176210856,36.262175431480664,36.26920806520475,36.26281066683981,36.28264806627886,36.28651144114559,36.29625818153671,36.29621133113921,36.3022308519063,36.29782929682365,36.299460328644855,36.30544290473789,36.31330892163795,36.32909293867376,36.325936797280306,36.334015031815916,36.34533651852084,36.342680428620476,36.34978485997751,36.3518019242075,36.36443530440212,36.36467342119684,36.35995930133316,36.365406378735116,36.363372447585405,36.35699850806562,36.36384481301206,36.34947266282852,36.368642902444904,36.38314347665109,36.37715342391654,36.39025567944719,36.394298059334,36.40090881178116,36.40775431354448,36.4213251768163,36.42393805341164,36.42601063675048,36.431948882265885,36.44335084932985,36.450452887031645,36.462413611295666,36.48161921133869,36.476542200311606,36.48084116157452,36.494974982995856,36.48483283118393,36.50298572161944,36.50086971301389,36.511530967465724
plasticine_softening0p001,46.58793679884174,49.66146594089918,56.55052224035378,63.5017566977576,80.98558508825734,80.98558508825734,78.46694161766158,76.60537223587019,74.57992181906124,73.34303502236821,72.43596720890912,72.39109416007419,71.48996887886719,70.9352466351034,70.1348855628328,69.14109632877273,69.68467295199866,69.61376222627572,69.49819476413904,68.63334687473278,68.24331014582849,67.69472510614112,67.18183619125543,66.05398317041733,65.5726783682014,65.47807927152994,65.03705292170727,64.6356000729248,64.70154173982769,64.50291688297031,64.52859826276729,64.09924079102348,63.66253670059595,63.81381622159417,63.877397738815475,63.93718457664566,63.5017566977576,62.933822265597556,62.30307018262519,61.662836518153,60.9577400250857,60.74783005765368,60.41072077915369,60.15484654598214,59.89629906602094,59.71095556277796,59.55729015258804,59.32704497941231,59.15991890380599,58.8463649816635,58.24156950981407,57.80281185050541,57.37786279308337,56.9962795519735,56.54499582591505,56.163085008366494,55.894492376934515,55.61543528182946,55.36264448543875,54.913697642283495,54.73828762528033,54.51870131406128,54.26603690267435,54.089034625134374,53.83986142459196,53.614745992439374,53.44522273977687,53.25831480700195,53.079925906398486,52.94149873586568,52.76819229806022,52.61062070371244,52.390159191343145,52.26263991585526,52.14780695435498,52.11143097689954,52.01643070829833,51.96357115099097,51.868373270889506,51.69642592947242,51.54902456926858,51.42777479454815,51.27843540482039,51.109798175317025,51.030750054054614,50.93808648420244,50.83215606132157,50.77072091452969,50.70133181621309,50.59628570786873,50.53968328039984,50.421160329920276,50.31871563002764,50.22600573403729,50.121053107601234,50.028576471029865,49.908036260892565,49.80841968529116,49.66146594089918,49.58469774366264,49.51084160342748,49.490373725459264,49.426651764677246,49.378728493091735,49.39562677976346,49.41555768082129,49.39592037689876,49.31806883827769,49.30153127541355,49.191585873539466,49.09570137222954,49.0439432625695,48.91101690945217,48.80897364706274,48.682536487041936,48.61454248334019,48.45226836357476,48.337696270944534,48.273340099739144,48.1500115283598,48.039536070819025,47.86009072777308,47.7270860313255,47.53446151857433,47.37837633800888,47.251086408908236,47.07023748922477,46.90175007266895,46.747381831795884,46.58793679884174
plasticine_substep_dt5em05,36.17688575444412,36.25310368267768,36.478049242015935,36.55277008850922,38.12693649089257,38.12693649089257,37.85557477660076,37.68234100051053,37.53209607908763,37.39251713883151,37.27059510040843,37.1769591398018,37.07603618770261,37.01407965884688,36.93531977539118,36.87876632804746,36.84509258308204,36.77919556163573,36.74258415559029,36.700167280123374,36.65618983150235,36.6046579693383,36.58088038578128,36.53962892562882,36.496091191476935,36.465002163536624,36.43678134835892,36.40727942979596,36.37260741434738,36.35031669747185,36.329695905364176,36.324873768021384,36.2923237683058,36.2712834165538,36.25310368267768,36.232031438430894,36.23075046120535,36.24220341274763,36.230896943800325,36.222554728160375,36.209911711353,36.211194115946476,36.201161150992604,36.19424558164559,36.19539270419346,36.17927202593383,36.17792167874058,36.187255699949255,36.17688575444412,36.180056770819455,36.17859146080604,36.18581860154013,36.1885551502587,36.18244131953206,36.178677030669625,36.193843001876274,36.18583753617018,36.19275202454047,36.196309171553715,36.204976926242836,36.21240447638905,36.20777889171493,36.22669735096833,36.22989649156236,36.24313215614018,36.24389395598621,36.261914626452445,36.25559713471402,36.26620599935926,36.28935882775097,36.27738611180599,36.2986124716728,36.3037151675616,36.305572464450236,36.32269076189777,36.33414335287306,36.33948295448442,36.336066678700874,36.35105819633933,36.35514118435632,36.363180173280504,36.37843284695445,36.38582640411697,36.39448747000235,36.40356201172144,36.402578874710414,36.40214344804285,36.39905812249536,36.40699607579333,36.40134229196163,36.414411800502656,36.41607090968446,36.42644296323067,36.44826419875596,36.44026156142846,36.45257274705438,36.44815764143716,36.44570907894268,36.451355652492715,36.45504409866996,36.461089807042754,36.46156691534192,36.448723315662534,36.47333393495653,36.46517433640699,36.47068053012746,36.47851140443215,36.48660116583542,36.49474373662481,36.51168115723905,36.51675934958683,36.52238198127698,36.51920305052543,36.526322612537086,36.544306175463966,36.54210122208548,36.55277008850922,36.57276209677962,36.57688268612751,36.58558946189137,36.58391200755911,36.5932774033535,36.610144932749485,36.61414897548827,36.63302937565697,36.63070110130158,36.62711918862955,36.63860895284238,36.633729735897695,36.63513736733553
plasticine_grid_v_damping_scale0p9999,46.407923623222146,50.99976752989921,58.01676209352741,63.952628091754434,81.846914308176,81.846914308176,78.70555598109567,77.22183331642377,74.71069138609786,74.32963377318781,73.65680045289615,72.06799787421836,72.38928472536193,71.27291986616538,70.8249152924302,70.89530629247189,70.05559426176804,69.63993808465412,69.38139751590586,69.46793021783716,69.50843353859227,68.96461937980892,68.67135027553898,67.7074279778092,67.10435876841277,67.25831493072252,66.67874239971505,66.66710040953596,66.16058388330104,66.19636886598784,66.18753953288086,65.5507698642859,64.9115198574869,64.6011440699775,64.59863604573445,64.33661524269483,63.952628091754434,63.56635245763685,62.96806722191875,62.31182827025356,62.03441492976336,62.139082820343845,61.9145516791622,61.92440134888442,61.79201791702133,61.39963415508176,61.32084237279399,61.05372715424829,60.82487323021435,60.59716770600079,60.259041068734746,60.09929214195965,60.01557718117493,59.83676068540568,59.51393520680918,59.22886469830988,59.1152271800061,58.765221147002784,58.37174878294445,57.881544987624956,57.71761709488068,57.5344595468383,57.32513996391262,57.12663143090808,57.13835066665113,57.0446601391426,57.02005216333476,56.961355303517,56.79323628084308,56.73302910218142,56.467180954181295,56.2045774151263,55.91044362128925,55.72373844511298,55.48849320147091,55.299052070745645,55.0644873514249,54.95929288394223,54.79597400452433,54.58006162638735,54.43088015058261,54.29578229056874,54.225104456049266,53.96570737048486,53.80081857594106,53.607300029299495,53.39921973084337,53.13258011775579,52.95755227838303,52.739310490420195,52.54117551554832,52.4008962949067,52.25953687551423,52.18534163180194,52.013576059050344,51.8343613452408,51.58231772600742,51.285108204186045,50.99976752989921,50.73888470854061,50.53230811395888,50.30535330463417,50.075632198035514,49.85000770311164,49.70313203433399,49.53020117017089,49.354996700511506,49.200813403980774,49.06963149554996,48.963630092594414,48.810317126336855,48.70520484160802,48.56320572925622,48.436729430460296,48.311832175774796,48.18891794019392,48.05709145288793,47.96810447955549,47.862543969029275,47.750056444463134,47.63329692896421,47.488566246736596,47.367585652254185,47.28202036096502,47.12714662814024,46.929647163405626,46.77235737592919,46.6054040757583,46.5015083554399,46.407923623222146
plasticine_n_grid32,36.9573746570678,37.037126641556235,37.16941185726681,37.25604117882853,38.350914979123374,38.350914979123374,37.97760999309063,37.84176360447534,37.73320724227108,37.613668350865346,37.52957062080948,37.43870097381587,37.38035595611451,37.325217565508005,37.257254487615995,37.22386435190848,37.19969002107678,37.15478181935728,37.114136437018665,37.10584054056454,37.07950865053717,37.06033370585317,37.054522730997775,37.038810803031005,37.02237753992514,37.01434797663369,37.010336308648945,37.00384506846839,36.98037215211776,36.99255829410245,36.983089328807175,36.980466046994636,36.97348691417602,36.97191242019615,36.96997280757165,36.961757595467205,36.96442977348046,36.97209516942827,36.96913955972286,36.97659374389022,36.9641368565603,36.9573746570678,36.95924560907506,36.96762962964656,36.95778158745001,36.96255848857219,36.9652091947044,36.97846397470999,36.98141552328804,36.98234298188209,36.97869974026963,36.99699467307621,37.0084004247168,37.00537515057719,37.02736606487687,37.037126641556235,37.05561338532739,37.05026285223128,37.05699382563293,37.06840720156943,37.08225838069394,37.074890018402456,37.08742542602059,37.089859608124314,37.09610878165556,37.09561935269815,37.11361508533282,37.10203406958111,37.104208761807,37.11583229192697,37.10162731718863,37.109994554573206,37.128291051367256,37.13269056938642,37.120415647438556,37.13236433322673,37.12378279359169,37.139058607759374,37.14387992323242,37.13762718475708,37.129094877452275,37.151474147390246,37.151974245151266,37.15482933526475,37.15198760595345,37.16850804857643,37.16118579424044,37.164544693688825,37.18133664225817,37.17702542168121,37.19664075233808,37.18691874979377,37.19073571452966,37.198930332117584,37.19781330868922,37.19466926536005,37.205951287920705,37.20576647183612,37.208234442593444,37.20924090387928,37.21571512163658,37.208116104510445,37.2173041178691,37.223824702115365,37.226798890512754,37.231230621958126,37.241968287140914,37.241845892751506,37.260363103215944,37.26144356232958,37.264102717798536,37.274967758468605,37.26361121536989,37.26730023072471,37.25604117882853,37.27461728602712,37.28895064334499,37.27540426343058,37.28169926895819,37.28030374332869,37.295429360169514,37.29411653816995,37.31140998350071,37.307295958880765,37.30411094599831,37.31567564593313,37.31260120385268,37.32506837626126,37.32601075963429,37.322776879695034
plasticine_grid_v_damping_scale1p5,45.869961104922005,52.22934845564886,58.741798092785956,64.65059602439322,80.95947512092141,80.95947512092141,78.24772288192628,76.94636507334397,75.71466442031593,73.37318401410973,72.83735573338342,71.96998884038194,72.46716534092728,72.4201481153059,72.02120925124473,71.76519336015922,70.6797302445599,70.98951515773989,70.38107442885509,69.68596713209288,69.6153538064669,69.18816233824046,68.79819854523534,68.18978685494633,67.92214317847063,67.36830672808142,67.16496190927711,67.69083971675605,66.90779134362147,66.47582547647332,66.56938362122213,66.11853983348126,65.51743132948121,65.49530587790066,65.52897132593303,65.14295489323975,64.65059602439322,64.33935428783096,63.57601031087091,63.35100414453116,62.81694592949641,62.655428085071286,62.79206400932424,62.72685705077364,62.69083412207187,62.59216289529537,62.41104785741368,62.170333533224714,61.919203134902716,61.75773085032789,61.583975576558544,61.58888773017147,61.42341798194917,60.92301079509552,60.67363260024979,60.438915715787154,60.443613455928514,60.14023545481677,59.90765824468073,59.523463036230204,59.364566417680884,59.0819302021263,59.01553780802689,58.97282187355949,59.07568370773676,58.947632772278666,58.921801843333064,58.62289697735312,58.315802889488914,58.01208281821588,57.69759025055805,57.4009561623998,57.020665228493485,56.83093563337528,56.61973979245013,56.45140282392043,56.17699682209224,55.92866001413534,55.70603638488741,55.45231797700137,55.143114053340256,54.78418267043706,54.47159701066621,54.16221098548969,53.913033949956215,53.710973616813014,53.51938390015307,53.31386974625862,53.189750685673154,53.03176010793108,52.93511441091508,52.89241123364207,52.77202351269362,52.769896837050034,52.70426720562468,52.59220080689918,52.485751899197055,52.38951387873193,52.22934845564886,52.13047843916361,51.997346902576794,51.750286346506385,51.50446462412977,51.2242428686412,51.02068397051933,50.77004385233596,50.54139702457278,50.415227341655836,50.18487035537859,50.018060052302275,49.77858943362412,49.56393943119188,49.31383720527039,49.06482439886412,48.820446258365905,48.612828522231936,48.31136762954692,48.072329511822424,47.850529096166454,47.63682429232204,47.437962330690084,47.2474618895498,47.05741231852829,46.928194455797595,46.73837380940242,46.510804084973856,46.332870330495915,46.15154011572139,45.99200151364875,45.869961104922005
